Kaeseu,https://www.douban.com/people/74262014/,2017-08-03 19:06:09,很差,1," 天线你对得起我提前下班就来电影院吗？！啊对得起吗？！你这十年不变的演技，把我们诓进电影院你良心过得去吗？国民度的消费也是有限度的啊。特效是好的，剧情和服装烂得我连标签都不想打。那捉急的演技当什么电影演员啊，还是回小荧屏糊弄小妹妹玩吧，再见！
        "
四十萬莉,https://www.douban.com/people/47378067/,2017-08-03 20:09:37,很差,1," 我承认，我犯贱，我不该浪费钱，颜狗不配获得幸福！太TM烂了！
        "
曦若麟,https://www.douban.com/people/xiaforever/,2017-08-03 14:38:50,还行,3," 特效真的还不错，挺炫的。刘亦菲演技真的不行，导演能把刘亦菲拍的这么丑也是挺厉害的，还肿。剧情发展太快，没有看过小说的人应该不太明白，我看过小说，知道会发生什么，所以剧情比较跳跃我还是看的懂。演员比较符合小说的主角吧，杨洋比较嫩，刘亦菲看起来比他大，确实与小说相匹配。最后挺感人的。
        "
小明,https://www.douban.com/people/chuxuemu/,2017-08-03 20:39:44,推荐,4," 过程很爽，事后却给差评，这种事我干不出来。一星给脸。刘亦菲杨洋美到超凡脱俗，颜控粉一本满足。二星给编剧。电视剧只让我觉得狗血腻味，但是电影从第三世开始，前两世穿插闪回，让这个先天不足的故事脱胎换骨，全程被吸引入戏。一星给少女梦，这就是部给少女造梦的商业片，它肤浅但真诚。
        "
潮汐潮涨,https://www.douban.com/people/138330495/,2017-08-03 00:46:03,推荐,4," 1.特效真的棒配上音效很震撼大气 。
2.剧情顺序不是正序比较有新鲜感但剧情有点快
3.两个主演的演技都在线 哭戏男女有别很戳人
4.迷谷和折颜东海龙王笑点担当 还有做饭那段很炫技了5.颜值就不用说了很养眼6.结局有点谜不知道是be 还是he 

        "
絔影,https://www.douban.com/people/102524337/,2017-08-03 07:07:35,推荐,4," 几乎全是恶评，可怕，电影并不差，特效超级棒，看着真是赏心悦目，就冲这特效也值回票价。剧情是完整的，是真正属于他们俩的三生三世，最后鬼族与天族大战那场戏很不错，气势恢宏。这部电影还有很多细节，得慢慢品味，诚意之作。
        "
炫3D,https://www.douban.com/people/158123544/,2017-08-03 10:45:55,推荐,4," 这部电影宣传期不炒CP、不炒绯闻、不打苦情牌、不模凌两可诋毁其他同行，只用数据和镜头告诉大家他们满满的诚意，所以我愿意看！前排一群小姑娘既兴奋又怕打扰别人的样子好可爱，让我都想再年轻一把。
        "
古戈,https://www.douban.com/people/starlv/,2017-08-05 12:55:40,较差,2," 苍天不负苦心人，溪水堂堂出前村。坚持必有收获，愿每一个杨幂都能等来她的刘亦菲。
        "
Bliss,https://www.douban.com/people/160817604/,2017-08-03 00:02:13,推荐,4," 看哭了，眼泪哗哗的那种。。杨洋刘亦菲就是神仙颜值啊，台词感情很充沛，整部电影挺有感染力的。特效很厉害了，就是感觉整体节奏太快？？夜华擎苍的打戏没看够。很多小细节上演员的表情拿捏到位，前后期的夜华区别很大，比我想象的要好。杨洋不错，未来可期。跟风黑无脑。
        "
沟通障碍江波涛,https://www.douban.com/people/46912278/,2017-08-03 17:09:46,力荐,5," 特效很不错，我喜欢入海水母的想象力，野花深情的时候确实有打动到我，但是最后结局有点开放，没看明白到底活过来没有
        "
芥末,https://www.douban.com/people/2369632/,2017-08-03 16:09:46,力荐,5," 男女主角太美了！值！！！！！
                
                
"
Flore,https://www.douban.com/people/97472430/,2017-08-03 12:59:21,很差,1," 虽然喜欢神仙姐姐，但不得不承认，这几年她接的片子确实很烂。
刚才有个4s的水军私信来骂我，拉黑你全家，去死吧。
        "
有有,https://www.douban.com/people/160754679/,2017-08-03 08:38:17,推荐,4," 特效挺美的，刘亦菲古装造型真心漂亮，演技有进步的，和杨洋也很有cp感，小团子很可爱。
        "
邱骆,https://www.douban.com/people/45836670/,2017-08-03 18:07:12,很差,1," 烂片，各种无感，刘亦菲结婚的造型真是逗笑了电影院里所有人，所以这是相声二人转吗。。。。
        "
陈Lily,https://www.douban.com/people/157276889/,2017-08-03 15:17:12,推荐,4," 来电影院看了再说，这部影片整体制作四星无疑，刘亦菲和杨洋的演绎也想一吐为快。白浅是有故事、有过往的角色，历劫三生三世，刘亦菲的演技应该可以摆脱不食人间烟火的神仙姐姐，让人刮目相看；而杨洋，尽管有瑕疵，但是夜华的沉稳睿智、冷峻刚毅都被他演绎得过目不忘吧！实话，值得一看！
        "
橙橙,https://www.douban.com/people/110634996/,2017-08-04 10:56:00,较差,2," 杨洋深刻诠释了男人空有一副皮囊整天自恋耍帅是多无趣
        "
eki,https://www.douban.com/people/7829388/,2017-08-03 21:07:03,推荐,4," 一上来罗晋台词太好了！和我想象中不太一样，挺有意思的。刘亦菲美如画。李纯刘亦菲罗晋演得好。整体不错完成度挺高，有些地方稍微有点不自然，不过纯绿幕拍的目前这个特效是相当不错了。整个团队也看得出很用心，希望刘亦菲下次能遇到更好的剧本，这个小说拍电影稍微有点欠层次。
        "
尼日利亚黑珍珠,https://www.douban.com/people/146031997/,2017-08-03 00:02:36,还行,3," 杨洋和刘亦菲是怎么生出来一个韩红的？！！！迷谷丑萌丑萌的
        "
levitating,https://www.douban.com/people/levitating/,2017-08-04 22:06:52,很差,1," 这种电影真的拍来做什么…看完能报工伤么？
        "
小天女有腰精,https://www.douban.com/people/70057155/,2017-08-04 07:02:23,力荐,5," 这部电影没有首映和点映，我想知道那些在电影没上映之前是怎么看到电影然后写下恶毒的影评的，虽然我也对这部片子不感兴趣对演员不感兴趣，但是为了黑而黑，豆瓣这是要像微博看齐了吗
        "
栗子侠,https://www.douban.com/people/49413948/,2017-08-03 17:22:15,很差,1," 杨洋哭的毫不费力，刘亦菲一看赶紧哭花了妆，硬凹，刘亦菲比杨洋演技还差！每次折颜一出来我都觉得他要掏出指甲油这个电影太吵了，太！吵！了！ps.杨洋为了演夜华一定去海底捞培训了
        "
追剧时光机,https://www.douban.com/people/150238197/,2017-08-03 09:14:56,推荐,4," 电影的优点就是能把剧中情感更集中更强烈的表现出来，三生三世也不例外，不论素素还是白浅与夜华的爱都是那么刻骨铭心，尤其是素素失明那段。这部电影特效强大服装华丽装发细致入微人物个性鲜明，意外的觉得还不错。不过还是有姐弟恋的感觉，刘亦菲的素素像极了赵灵儿特别好看。
        "
陆支羽,https://www.douban.com/people/luzhiyu/,2017-08-03 23:01:08,较差,2," 2.0。杨洋很帅，刘亦菲很美；这片子不就为了卖人设嘛，狂喷的都是为了赚流量。
        "
扭腰客,https://www.douban.com/people/mlsslm777/,2017-08-04 11:27:10,很差,1," 四海八荒，第一尬片；但有一点，刘亦菲比杨幂不知道高到哪里去了！
        "
